Education,Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Spending,Living_with,Children,Family_Size,is_parent,Total_Purchases,Total_Campaign_Accepted,Cluster_K2,Cluster_K4,K2_Description,K4_Description
Postgraduate,73450.0,0,0,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,44,1804,Partner,0,2,0,26,2,0,0,High Income – High Spending,High Income – High Spending
Graduate,31454.0,1,1,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,66,48,Partner,2,4,1,5,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,47139.0,1,1,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,74,83,Alone,2,3,1,5,1,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,51,1862,Alone,0,1,0,17,4,0,0,High Income – High Spending,High Income – High Spending
Postgraduate,53378.0,1,1,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,63,793,Partner,2,4,1,19,1,1,3,Low Income – Low Spending,High Income – Low Spending
Graduate,19656.0,1,0,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,56,84,Partner,1,3,1,6,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,45579.0,0,1,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,78,183,Partner,1,3,1,9,0,1,1,Low Income – Low Spending,Low Income – High Spending
Undergraduate,85485.0,0,0,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,68,1383,Alone,0,1,0,18,0,0,0,High Income – High Spending,High Income – High Spending
Graduate,55956.0,0,0,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,82,999,Partner,0,2,0,14,1,0,3,High Income – High Spending,High Income – Low Spending
Postgraduate,64191.0,0,1,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,63,825,Alone,1,2,1,21,0,0,3,High Income – High Spending,High Income – Low Spending
Graduate,38808.0,1,0,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,54,246,Alone,1,2,1,10,2,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,57183.0,1,1,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,60,610,Partner,2,4,1,17,0,1,3,Low Income – Low Spending,High Income – Low Spending
Postgraduate,23748.0,1,0,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,58,76,Alone,1,2,1,6,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Graduate,66303.0,0,1,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,55,1286,Partner,1,3,1,18,1,0,3,High Income – High Spending,High Income – Low Spending
Postgraduate,37368.0,1,0,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,51,30,Partner,1,3,1,3,1,1,2,Low Income – Low Spending,Low Income – Low Spending
Graduate,40800.0,1,2,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,62,99,Partner,3,5,1,6,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,71847.0,0,0,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,48,1192,Alone,0,1,0,22,1,0,0,High Income – High Spending,High Income – High Spending
Graduate,46149.0,0,1,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,51,362,Partner,1,3,1,13,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,78687.0,0,0,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,43,2130,Partner,0,2,0,18,2,0,0,High Income – High Spending,High Income – High Spending
Undergraduate,49118.0,0,0,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,55,1229,Alone,0,1,0,26,3,0,0,High Income – High Spending,High Income – High Spending
Postgraduate,37633.0,1,1,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,69,38,Partner,2,4,1,4,0,1,1,Low Income – Low Spending,Low Income – High Spending
Postgraduate,39767.0,0,0,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,75,485,Partner,0,2,0,15,0,1,3,Low Income – Low Spending,High Income – Low Spending
Undergraduate,26997.0,0,0,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,75,434,Partner,0,2,0,11,0,1,3,Low Income – Low Spending,High Income – Low Spending
Graduate,33986.0,1,0,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,56,44,Alone,1,2,1,4,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,57091.0,0,1,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,54,496,Partner,1,3,1,16,2,1,3,Low Income – Low Spending,High Income – Low Spending
Undergraduate,46831.0,1,1,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,57,78,Partner,2,4,1,5,0,1,1,Low Income – Low Spending,Low Income – High Spending
Postgraduate,83151.0,0,0,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,54,2346,Partner,0,2,0,22,4,0,0,High Income – High Spending,High Income – High Spending
Graduate,52531.0,0,0,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,55,794,Partner,0,2,0,19,0,0,0,High Income – High Spending,High Income – High Spending
Graduate,15759.0,0,0,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,70,17,Partner,0,2,0,3,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Graduate,22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,55,26,Alone,1,2,1,4,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Undergraduate,43050.0,1,0,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,53,76,Partner,1,3,1,6,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,42997.0,1,1,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,49,15,Alone,2,3,1,3,0,1,1,Low Income – Low Spending,Low Income – High Spending
Postgraduate,48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,63,62,Alone,2,3,1,5,0,1,1,Low Income – Low Spending,Low Income – High Spending
Postgraduate,60033.0,0,1,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,72,198,Partner,1,3,1,8,0,1,1,Low Income – Low Spending,Low Income – High Spending
Postgraduate,34043.0,1,0,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,48,49,Partner,1,3,1,4,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Graduate,57811.0,0,1,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,60,802,Partner,1,3,1,20,1,0,3,High Income – High Spending,High Income – Low Spending
Graduate,78569.0,0,0,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,80,1736,Partner,0,2,0,14,2,0,0,High Income – High Spending,High Income – High Spending
Graduate,7500.0,1,1,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,48,57,Alone,2,3,1,6,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,94384.0,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,73,2302,Partner,0,2,0,18,4,0,0,High Income – High Spending,High Income – High Spending
Undergraduate,23148.0,0,0,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,41,37,Partner,0,2,0,5,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Graduate,44267.0,1,1,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,56,310,Alone,2,3,1,11,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,71626.0,0,0,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,47,1305,Partner,0,2,0,18,1,0,0,High Income – High Spending,High Income – High Spending
Graduate,60894.0,0,1,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,60,832,Partner,1,3,1,21,0,0,3,High Income – High Spending,High Income – Low Spending
Graduate,50200.0,1,1,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,50,401,Partner,2,4,1,13,0,1,1,Low Income – Low Spending,Low Income – High Spending
Postgraduate,81051.0,0,0,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,61,1501,Partner,0,2,0,22,2,0,0,High Income – High Spending,High Income – High Spending
Graduate,65169.0,0,0,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,44,1189,Partner,0,2,0,27,5,0,3,High Income – High Spending,High Income – Low Spending
Graduate,59868.0,0,1,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,54,1194,Partner,1,3,1,25,0,0,3,High Income – High Spending,High Income – Low Spending
Postgraduate,65695.0,0,1,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,66,656,Partner,1,3,1,19,0,0,3,High Income – High Spending,High Income – Low Spending
Postgraduate,64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,70,1540,Alone,0,1,0,22,0,0,0,High Income – High Spending,High Income – High Spending
Postgraduate,45143.0,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,61,311,Partner,1,3,1,12,0,1,1,Low Income – Low Spending,Low Income – High Spending
Undergraduate,74805.0,0,1,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,71,820,Partner,1,3,1,21,0,0,0,High Income – High Spending,High Income – High Spending
Undergraduate,59060.0,1,0,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,37,274,Partner,1,3,1,11,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,27238.0,1,1,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,64,57,Alone,2,3,1,6,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,47009.0,0,1,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,61,448,Partner,1,3,1,13,0,1,3,Low Income – Low Spending,High Income – Low Spending
Undergraduate,46094.0,1,1,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,53,44,Partner,2,4,1,4,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,40321.0,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,54,102,Partner,2,4,1,6,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,37235.0,1,0,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,42,61,Partner,1,3,1,4,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,81843.0,0,0,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,66,1643,Partner,0,2,0,26,0,0,0,High Income – High Spending,High Income – High Spending
Postgraduate,46692.0,0,1,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,68,397,Partner,1,3,1,12,0,1,3,Low Income – Low Spending,High Income – Low Spending
Graduate,77382.0,0,1,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,58,1121,Partner,1,3,1,24,1,0,0,High Income – High Spending,High Income – High Spending
Graduate,37774.0,2,0,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,49,473,Alone,2,3,1,12,2,1,2,Low Income – Low Spending,Low Income – Low Spending
Undergraduate,18393.0,1,0,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,52,50,Partner,1,3,1,6,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,72828.0,0,1,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,64,1678,Partner,1,3,1,22,0,0,3,High Income – High Spending,High Income – Low Spending
Graduate,24711.0,0,0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,44,58,Partner,0,2,0,6,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,45503.0,1,0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,51,170,Partner,1,3,1,8,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,6560.0,0,0,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,44,373,Alone,0,1,0,2,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,71604.0,0,0,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,81,1196,Partner,0,2,0,16,2,0,0,High Income – High Spending,High Income – High Spending
Graduate,27244.0,1,0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,47,101,Partner,1,3,1,6,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Graduate,48752.0,1,1,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,57,316,Partner,2,4,1,12,1,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,71434.0,0,1,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,64,1400,Partner,1,3,1,18,2,0,0,High Income – High Spending,High Income – High Spending
Graduate,90842.0,0,0,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,78,1424,Alone,0,1,0,26,0,0,0,High Income – High Spending,High Income – High Spending
Postgraduate,88097.0,1,0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,48,844,Partner,1,3,1,19,4,0,3,High Income – High Spending,High Income – Low Spending
Graduate,51948.0,0,1,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,51,311,Partner,1,3,1,11,0,1,3,Low Income – Low Spending,High Income – Low Spending
Graduate,71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,44,1149,Partner,0,2,0,16,0,0,0,High Income – High Spending,High Income – High Spending
Postgraduate,35876.0,0,0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,43,129,Partner,0,2,0,7,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Graduate,40049.0,0,1,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,74,32,Alone,1,2,1,4,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,39660.0,1,0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,44,299,Alone,1,2,1,11,1,1,2,Low Income – Low Spending,Low Income – Low Spending
Graduate,50127.0,0,1,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,64,320,Partner,1,3,1,12,1,1,1,Low Income – Low Spending,Low Income – High Spending
Postgraduate,43263.0,0,1,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,49,441,Partner,1,3,1,13,0,1,3,Low Income – Low Spending,High Income – Low Spending
Postgraduate,62845.0,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,77,1178,Partner,2,4,1,17,2,1,3,Low Income – Low Spending,High Income – Low Spending
Graduate,18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,36,85,Partner,0,2,0,5,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Undergraduate,24367.0,1,0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,44,24,Alone,1,2,1,3,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Graduate,33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,51,112,Alone,1,2,1,6,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Undergraduate,26887.0,0,1,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,67,30,Partner,1,3,1,4,0,1,1,Low Income – Low Spending,Low Income – High Spending
Postgraduate,50150.0,0,0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,43,410,Partner,0,2,0,14,0,0,2,High Income – High Spending,Low Income – Low Spending
Graduate,62061.0,0,1,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,50,800,Partner,1,3,1,21,1,0,3,High Income – High Spending,High Income – Low Spending
Postgraduate,85696.0,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,64,1313,Alone,0,1,0,19,1,0,0,High Income – High Spending,High Income – High Spending
Postgraduate,76542.0,0,0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,70,1483,Partner,0,2,0,22,0,0,0,High Income – High Spending,High Income – High Spending
Graduate,70515.0,0,0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,33,1258,Alone,0,1,0,16,1,0,0,High Income – High Spending,High Income – High Spending
Graduate,18227.0,1,0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,39,28,Partner,1,3,1,3,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Graduate,69139.0,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,61,227,Partner,1,3,1,10,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,44,1555,Partner,0,2,0,19,2,0,0,High Income – High Spending,High Income – High Spending
Graduate,69627.0,0,1,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,64,861,Alone,1,2,1,21,0,0,3,High Income – High Spending,High Income – Low Spending
Graduate,38136.0,1,0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,48,103,Partner,1,3,1,6,1,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,62159.0,0,0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,80,634,Alone,0,1,0,18,0,0,0,High Income – High Spending,High Income – High Spending
Graduate,80695.0,0,0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,63,1918,Alone,0,1,0,18,0,0,0,High Income – High Spending,High Income – High Spending
Postgraduate,33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,55,131,Alone,2,3,1,7,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,58554.0,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,58,586,Partner,2,4,1,16,0,1,3,Low Income – Low Spending,High Income – Low Spending
Undergraduate,17256.0,1,0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,34,62,Partner,1,3,1,5,1,1,2,Low Income – Low Spending,Low Income – Low Spending
Graduate,53034.0,1,1,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,52,447,Alone,2,3,1,14,0,1,3,Low Income – Low Spending,High Income – Low Spending
Undergraduate,52203.0,0,0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,76,939,Partner,0,2,0,26,0,0,0,High Income – High Spending,High Income – High Spending
Undergraduate,59601.0,0,1,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,49,797,Alone,1,2,1,11,1,1,3,Low Income – Low Spending,High Income – Low Spending
Postgraduate,75154.0,0,1,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,68,1143,Alone,1,2,1,15,1,0,0,High Income – High Spending,High Income – High Spending
Graduate,47025.0,0,1,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,50,415,Alone,1,2,1,14,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,37971.0,1,0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,53,30,Partner,1,3,1,4,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,58,187,Alone,1,2,1,9,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Graduate,67267.0,0,1,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,68,251,Partner,1,3,1,10,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,57338.0,0,1,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,51,237,Alone,1,2,1,10,0,1,1,Low Income – Low Spending,Low Income – High Spending
Undergraduate,50523.0,1,1,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,66,91,Partner,2,4,1,6,0,1,1,Low Income – Low Spending,Low Income – High Spending
Postgraduate,35791.0,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,61,35,Alone,3,4,1,4,0,1,1,Low Income – Low Spending,Low Income – High Spending
Postgraduate,50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,66,493,Alone,1,2,1,16,1,1,3,Low Income – Low Spending,High Income – Low Spending
Postgraduate,56242.0,0,1,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,57,971,Partner,1,3,1,23,0,0,3,High Income – High Spending,High Income – Low Spending
Graduate,48904.0,0,1,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,66,371,Alone,1,2,1,13,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,56243.0,1,2,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,51,396,Alone,3,4,1,14,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,21355.0,1,0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,41,68,Partner,1,3,1,5,2,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,57420.0,0,1,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,55,322,Partner,1,3,1,12,1,1,1,Low Income – Low Spending,Low Income – High Spending
Postgraduate,46390.0,0,1,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,71,222,Alone,1,2,1,9,0,1,1,Low Income – Low Spending,Low Income – High Spending
Undergraduate,54342.0,1,1,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,70,177,Partner,2,4,1,8,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,20895.0,1,0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,53,45,Partner,1,3,1,5,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Graduate,92344.0,0,0,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,78,1899,Partner,0,2,0,20,2,0,0,High Income – High Spending,High Income – High Spending
Undergraduate,26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,50,22,Partner,2,4,1,4,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,44964.0,1,1,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,46,41,Partner,2,4,1,4,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,47,1440,Partner,0,2,0,20,0,0,0,High Income – High Spending,High Income – High Spending
Postgraduate,53761.0,1,1,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,54,325,Partner,2,4,1,11,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,22682.0,1,0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,53,95,Partner,1,3,1,7,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,38887.0,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,54,42,Partner,1,3,1,4,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Undergraduate,41658.0,1,1,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,51,72,Alone,2,3,1,4,0,1,1,Low Income – Low Spending,Low Income – High Spending
Postgraduate,29791.0,1,0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,54,20,Partner,1,3,1,5,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,63915.0,0,2,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,70,789,Partner,2,4,1,21,0,0,3,High Income – High Spending,High Income – Low Spending
Graduate,39996.0,1,1,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,52,15,Alone,2,3,1,3,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,26759.0,1,0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,54,59,Alone,1,2,1,6,0,1,2,Low Income – Low Spending,Low Income – Low Spending
Postgraduate,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,58,908,Alone,1,2,1,21,0,0,3,High Income – High Spending,High Income – Low Spending
Postgraduate,51039.0,1,1,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,57,417,Partner,2,4,1,12,0,1,3,Low Income – Low Spending,High Income – Low Spending
Graduate,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,65,289,Partner,2,4,1,11,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,54,769,Partner,1,3,1,20,0,0,3,High Income – High Spending,High Income – Low Spending
Graduate,37716.0,0,1,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,73,188,Partner,1,3,1,8,0,1,1,Low Income – Low Spending,Low Income – High Spending
Graduate,36864.0,0,1,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,69,354,Alone,1,2,1,11,1,1,1,Low Income – Low Spending,Low Income – High Spending
Postgraduate,44511.0,1,0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,56,727,Partner,1,3,1,20,0,1,3,Low Income – Low Spending,High Income – Low Spending
Postgraduate,36947.0,1,1,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,59,146,Partner,2,4,1,7,0,1,1,Low Income – Low Spending,Low Income – High Spending
Postgraduate,47352.0,0,1,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,75,319,Partner,1,3,1,12,0,1,1,Low Income – Low Spending,Low Income – High Spending
Postgraduate,67087.0,0,1,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,73,794,Partner,1,3,1,20,0,0,3,High Income – High Spending,High Income – Low Spending
Graduate,57045.0,0,1,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,76,454,Partner,1,3,1,15,0,1,3,Low Income – Low Spending,High Income – Low Spending
Postgraduate,36957.0,1,1,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,73,152,Alone,2,3,1,7,1,1,1,Low Income – Low Spending,Low Income – High Spending
