Age,Gender,Item Purchased,Category,Spending,Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Spending_Level,High_Spender,Age_Group,Discount_Used,Cluster_K8,PCA1,PCA2,Customer_Persona,Anomaly_Flag,Anomaly
30,Male,Jewelry,Accessories,82,Georgia,M,Peach,Winter,4.8,No,Credit Card,Store Pickup,No,45,Credit Card,2,Very_High,1,Young_Adult,0,3,-1.5934594861525568,0.7377506939886511,High-Value Premium Buyers,1,Normal
49,Male,Backpack,Accessories,81,West Virginia,M,Purple,Summer,2.8,No,PayPal,Free Shipping,No,7,Credit Card,7,High,1,Adult,0,3,-1.4874622577013124,0.463443897587033,High-Value Premium Buyers,1,Normal
49,Male,Jewelry,Accessories,57,Delaware,M,Peach,Winter,4.5,No,Debit Card,Next Day Air,No,28,Bank Transfer,5,Medium,0,Adult,0,1,-0.3358066363183313,-1.1199624709720413,Family-Oriented Value Buyers,1,Normal
58,Male,Shoes,Footwear,49,North Dakota,S,Olive,Summer,3.0,No,Venmo,2-Day Shipping,No,34,Bank Transfer,4,Medium,0,Middle_Aged,0,1,-0.08009663149942141,-1.3697700594131184,Family-Oriented Value Buyers,1,Normal
70,Male,Jacket,Outerwear,42,Florida,M,Olive,Fall,4.6,No,Venmo,Free Shipping,No,26,Debit Card,7,Medium,0,Senior,0,1,-0.07483641673080259,-1.481333730659831,Family-Oriented Value Buyers,-1,Anomaly
27,Male,Jacket,Outerwear,26,Oregon,M,Purple,Spring,3.3,No,Debit Card,Standard,No,45,Cash,4,Low,0,Young_Adult,0,1,0.3001769377894801,-1.8994816584035048,Occasional Low-Engagement Buyers,1,Normal
65,Male,T-shirt,Clothing,38,Idaho,M,Violet,Spring,4.4,No,PayPal,Next Day Air,No,34,Debit Card,3,Low,0,Middle_Aged,0,1,0.02630841785205127,-1.573111471183221,Occasional Low-Engagement Buyers,1,Normal
57,Male,Sneakers,Footwear,57,Virginia,XL,Maroon,Summer,4.4,No,PayPal,Standard,No,47,Credit Card,1,Medium,0,Middle_Aged,0,1,-0.2703271830006442,-1.0827266911423579,Family-Oriented Value Buyers,1,Normal
20,Male,Jacket,Outerwear,100,North Dakota,XL,White,Summer,4.3,No,Cash,Express,No,42,Cash,4,Very_High,1,Youth,0,3,-1.866166328257132,1.1366744330289185,High-Value Premium Buyers,1,Normal
34,Male,Hoodie,Clothing,73,Alabama,S,Olive,Fall,3.4,No,Cash,Express,No,27,Bank Transfer,7,High,1,Young_Adult,0,3,-1.3823522409093463,0.39654781419037616,Premium Loyal Customers,1,Normal
59,Male,Jacket,Outerwear,66,Hawaii,M,Peach,Winter,2.8,No,PayPal,Store Pickup,No,43,Venmo,6,High,1,Middle_Aged,0,7,-1.1381176473081767,0.1791060713256874,Premium Loyal Customers,1,Normal
54,Male,T-shirt,Clothing,73,Oregon,M,Blue,Spring,3.4,No,Cash,Standard,No,16,Cash,5,High,1,Middle_Aged,0,3,-1.3723851565239453,0.32478138334887413,Premium Loyal Customers,1,Normal
36,Male,Gloves,Accessories,45,Utah,M,Brown,Spring,5.0,No,Cash,Store Pickup,No,40,Credit Card,6,Medium,0,Adult,0,1,-0.14963610476289063,-1.3276842391090584,Family-Oriented Value Buyers,1,Normal
21,Male,Sneakers,Footwear,27,Hawaii,S,Black,Fall,4.5,No,Cash,Free Shipping,No,29,Cash,5,Low,0,Youth,0,1,0.1273028455877987,-1.7916494270702017,Occasional Low-Engagement Buyers,1,Normal
52,Male,T-shirt,Clothing,24,Connecticut,M,Yellow,Fall,2.7,No,Credit Card,Store Pickup,No,38,Credit Card,4,Low,0,Middle_Aged,0,1,0.33430731298609234,-1.9854297957324574,Occasional Low-Engagement Buyers,1,Normal
43,Male,Sneakers,Footwear,59,Wyoming,XL,Magenta,Winter,3.4,No,Credit Card,Store Pickup,No,34,Credit Card,2,Medium,0,Adult,0,1,-0.30411917357343393,-1.0982230043743406,Family-Oriented Value Buyers,1,Normal
32,Male,Jeans,Clothing,20,Delaware,S,Cyan,Winter,3.4,No,Cash,Express,No,30,Venmo,2,Low,0,Young_Adult,0,1,0.3616312340596927,-2.033464468012279,Occasional Low-Engagement Buyers,1,Normal
55,Male,Handbag,Accessories,44,Arkansas,M,Maroon,Summer,2.8,No,Cash,Standard,No,45,Bank Transfer,3,Medium,0,Middle_Aged,0,1,0.04767019363747571,-1.4985452575435307,Family-Oriented Value Buyers,1,Normal
31,Male,Socks,Clothing,90,Indiana,M,Red,Spring,4.7,No,Bank Transfer,Standard,No,47,Bank Transfer,3,Very_High,1,Young_Adult,0,3,-1.7152732706449125,0.9047554923022347,High-Value Premium Buyers,1,Normal
45,Male,Jewelry,Accessories,36,California,M,Black,Fall,4.7,No,Credit Card,Free Shipping,No,5,Credit Card,6,Low,0,Adult,0,1,-0.06592067323215085,-1.6646002960982993,Occasional Low-Engagement Buyers,1,Normal
53,Male,Blouse,Clothing,95,Wyoming,L,Violet,Winter,4.7,No,PayPal,Free Shipping,No,50,Debit Card,5,Very_High,1,Middle_Aged,0,7,-1.788099817290628,1.043967903517447,High-Value Premium Buyers,1,Normal
24,Male,Backpack,Accessories,30,South Dakota,M,Green,Spring,3.4,No,Venmo,2-Day Shipping,No,24,Bank Transfer,5,Low,0,Youth,0,1,0.1427587566285491,-1.8141631633889912,Occasional Low-Engagement Buyers,1,Normal
47,Male,Scarf,Accessories,65,West Virginia,S,Gold,Fall,3.7,No,Cash,Express,No,15,Debit Card,5,High,1,Adult,0,3,-1.2679338667324112,0.20224923695731478,Premium Loyal Customers,1,Normal
63,Male,Scarf,Accessories,96,Tennessee,M,Brown,Summer,4.1,No,PayPal,Store Pickup,No,50,Cash,2,Very_High,1,Middle_Aged,0,7,-1.7208972647138614,1.00430655317511,High-Value Premium Buyers,1,Normal
38,Male,Shirt,Clothing,65,Alaska,L,Peach,Spring,2.9,No,Cash,2-Day Shipping,No,7,Credit Card,6,High,1,Adult,0,5,-1.2382924557596613,0.08798314468718166,Premium Loyal Customers,1,Normal
59,Male,Pants,Clothing,47,South Dakota,L,Peach,Fall,3.2,No,Venmo,Store Pickup,No,10,Venmo,1,Medium,0,Middle_Aged,0,1,-0.10466370520352207,-1.4836394089399936,Family-Oriented Value Buyers,1,Normal
54,Male,Hat,Accessories,25,Tennessee,S,Violet,Fall,3.0,No,Bank Transfer,Free Shipping,No,38,PayPal,5,Low,0,Middle_Aged,0,1,0.31173298532827204,-1.9330097945844338,Occasional Low-Engagement Buyers,1,Normal
26,Male,Coat,Outerwear,56,Alabama,S,Violet,Fall,4.1,No,Debit Card,Express,No,31,Venmo,1,Medium,0,Young_Adult,0,1,-0.30252467190026694,-1.13066484487472,Young Trend-Oriented Shoppers,1,Normal
68,Male,T-shirt,Clothing,76,North Carolina,M,Magenta,Fall,4.5,No,Venmo,Standard,No,7,Venmo,4,High,1,Senior,0,3,-1.509983635675732,0.4413650282006421,Premium Loyal Customers,1,Normal
41,Male,Socks,Clothing,60,Oklahoma,M,Purple,Fall,3.4,No,Debit Card,Store Pickup,No,27,Venmo,6,Medium,0,Adult,0,1,-0.34272183028560504,-1.1155846602209774,Premium Loyal Customers,1,Normal
68,Male,Shirt,Clothing,67,New York,L,Purple,Winter,4.1,No,Venmo,Express,No,45,Bank Transfer,7,High,1,Senior,0,7,-1.2416954341427366,0.31551071781276047,Premium Loyal Customers,1,Normal
21,Male,Sweater,Clothing,95,Iowa,XL,Cyan,Spring,4.6,No,PayPal,Store Pickup,No,13,Cash,3,Very_High,1,Youth,0,5,-1.8685416034629554,0.9474097402455834,High-Value Premium Buyers,1,Normal
32,Male,Gloves,Accessories,72,Alaska,M,Magenta,Winter,4.6,No,Bank Transfer,Express,No,33,Venmo,3,High,1,Young_Adult,0,3,-1.4223880494081003,0.4474121961471057,Premium Loyal Customers,1,Normal
20,Male,Belt,Accessories,98,Alaska,L,Lavender,Spring,3.4,No,PayPal,Express,No,25,Cash,7,Very_High,1,Youth,0,5,-1.8081375992177169,0.9832425313595716,High-Value Premium Buyers,-1,Anomaly
59,Male,Jeans,Clothing,83,Nebraska,M,Green,Winter,3.3,No,Credit Card,2-Day Shipping,No,5,PayPal,6,Very_High,1,Middle_Aged,0,3,-1.5793821503591474,0.5390181407911794,High-Value Premium Buyers,1,Normal
53,Male,Handbag,Accessories,37,Delaware,M,Maroon,Fall,3.6,No,PayPal,2-Day Shipping,No,23,Cash,4,Low,0,Middle_Aged,0,1,0.0378016764973219,-1.6738325615258205,Occasional Low-Engagement Buyers,1,Normal
66,Male,T-shirt,Clothing,85,Texas,L,Turquoise,Fall,4.6,No,Bank Transfer,Free Shipping,No,17,Bank Transfer,2,Very_High,1,Senior,0,3,-1.6516624843510748,0.6815997993887284,High-Value Premium Buyers,1,Normal
47,Male,Socks,Clothing,36,Missouri,L,Violet,Fall,4.3,No,PayPal,2-Day Shipping,No,14,Cash,2,Low,0,Adult,0,1,-0.011293699827924067,-1.682704489185654,Occasional Low-Engagement Buyers,1,Normal
58,Male,Jeans,Clothing,36,Maine,S,Lavender,Winter,4.0,No,Venmo,Store Pickup,No,28,Credit Card,3,Low,0,Middle_Aged,0,1,0.052424055382144216,-1.6308375410333011,Occasional Low-Engagement Buyers,1,Normal
28,Male,Scarf,Accessories,86,Pennsylvania,L,Red,Summer,4.8,No,PayPal,Next Day Air,No,19,Credit Card,2,Very_High,1,Young_Adult,0,5,-1.676989902395924,0.7445066120212747,High-Value Premium Buyers,1,Normal
68,Male,Pants,Clothing,99,Missouri,XL,Orange,Spring,4.3,No,Venmo,Standard,No,31,Bank Transfer,5,Very_High,1,Senior,0,7,-1.8322970398206584,1.0543383571668945,High-Value Premium Buyers,1,Normal
60,Male,Blouse,Clothing,21,Mississippi,XL,Indigo,Summer,3.3,No,Bank Transfer,Standard,No,25,Cash,5,Low,0,Middle_Aged,0,1,0.3657421287977872,-2.0862845835194808,Occasional Low-Engagement Buyers,1,Normal
47,Male,Jacket,Outerwear,84,Hawaii,L,Teal,Winter,2.8,No,Debit Card,Express,No,4,Cash,5,Very_High,1,Adult,0,3,-1.5368175240117252,0.5229121682003681,High-Value Premium Buyers,1,Normal
18,Male,Sandals,Footwear,63,Texas,M,Brown,Spring,4.4,No,Cash,Free Shipping,No,20,Bank Transfer,2,High,1,Youth,0,5,-1.3003087484207791,0.17442195318997541,Premium Loyal Customers,1,Normal
32,Male,Shorts,Clothing,84,South Dakota,S,Pink,Summer,3.7,No,Cash,Express,No,37,Cash,3,Very_High,1,Young_Adult,0,3,-1.5641576076321015,0.6999741300954239,High-Value Premium Buyers,1,Normal
27,Male,Shorts,Clothing,72,New Jersey,M,Lavender,Spring,3.6,No,Debit Card,Express,No,28,Credit Card,3,High,1,Young_Adult,0,5,-1.3768742604785862,0.35757103113532457,Premium Loyal Customers,1,Normal
65,Male,Skirt,Clothing,21,Connecticut,L,Cyan,Winter,3.7,No,Credit Card,2-Day Shipping,No,6,Venmo,2,Low,0,Middle_Aged,0,1,0.3062567551582372,-2.107321438729782,Occasional Low-Engagement Buyers,1,Normal
68,Male,Sandals,Footwear,92,Maryland,M,Yellow,Fall,5.0,No,Cash,Standard,No,27,PayPal,3,Very_High,1,Senior,0,7,-1.770922091690277,0.8985998830342744,High-Value Premium Buyers,1,Normal
55,Male,Blouse,Clothing,72,Arizona,XL,Pink,Fall,2.7,No,Cash,Next Day Air,No,29,Credit Card,1,High,1,Middle_Aged,0,7,-1.3028401033719512,0.30715226702072684,Premium Loyal Customers,1,Normal
30,Male,Sandals,Footwear,83,Oklahoma,M,Gray,Spring,4.3,No,Cash,Store Pickup,No,1,Cash,3,Very_High,1,Young_Adult,0,5,-1.6527936474584328,0.6007700432558178,High-Value Premium Buyers,1,Normal
24,Male,Shirt,Clothing,73,Utah,M,Peach,Summer,4.1,No,Bank Transfer,Standard,No,31,Credit Card,3,High,1,Youth,0,5,-1.4242917014622383,0.41845598183068794,Premium Loyal Customers,1,Normal
57,Male,Socks,Clothing,98,Arkansas,M,Red,Winter,2.6,No,Cash,Next Day Air,No,28,Cash,4,Very_High,1,Middle_Aged,0,7,-1.7295218994030221,0.9202585203894225,High-Value Premium Buyers,1,Normal
23,Male,T-shirt,Clothing,76,North Carolina,M,Olive,Fall,3.2,No,Cash,Store Pickup,No,19,Bank Transfer,4,High,1,Youth,0,5,-1.4613785575759153,0.43279056190575393,Premium Loyal Customers,1,Normal
69,Male,Dress,Clothing,43,California,S,Lavender,Summer,3.5,No,Bank Transfer,Next Day Air,No,36,Venmo,6,Medium,0,Senior,0,1,0.029883765166076104,-1.5035258759956853,Family-Oriented Value Buyers,1,Normal
60,Male,Hat,Accessories,60,Colorado,M,Turquoise,Summer,3.7,No,Debit Card,Next Day Air,No,28,Cash,6,Medium,0,Middle_Aged,0,1,-0.2942763783122129,-1.117001868895248,Premium Loyal Customers,1,Normal
25,Male,Gloves,Accessories,40,California,L,Turquoise,Spring,3.8,No,Debit Card,2-Day Shipping,No,29,PayPal,2,Medium,0,Youth,0,1,-0.0022794118085289056,-1.570002027541589,Young Trend-Oriented Shoppers,1,Normal
18,Male,Socks,Clothing,93,Vermont,S,Maroon,Winter,4.8,No,Cash,2-Day Shipping,No,9,Bank Transfer,7,Very_High,1,Youth,0,5,-1.8793971862707617,0.9182744091513697,High-Value Premium Buyers,-1,Anomaly
37,Male,Dress,Clothing,98,Kansas,S,Olive,Fall,4.2,No,Venmo,Standard,No,26,Credit Card,7,Very_High,1,Adult,0,3,-1.8733062473107476,1.0433092050432888,High-Value Premium Buyers,1,Normal
61,Male,Socks,Clothing,91,Ohio,XL,Maroon,Summer,2.9,No,Debit Card,Next Day Air,No,7,Credit Card,1,Very_High,1,Middle_Aged,0,3,-1.6425015715512792,0.6862061373210592,High-Value Premium Buyers,1,Normal
41,Male,Belt,Accessories,92,New Jersey,XL,Cyan,Fall,2.9,No,Venmo,Free Shipping,No,35,Debit Card,2,Very_High,1,Adult,0,3,-1.657048440772119,0.8463437636974656,High-Value Premium Buyers,1,Normal
69,Male,Handbag,Accessories,87,Arizona,S,Peach,Winter,4.8,No,PayPal,Next Day Air,No,46,Credit Card,7,Very_High,1,Senior,0,7,-1.6214611795426783,0.840239482183899,High-Value Premium Buyers,1,Normal
32,Male,Skirt,Clothing,96,Arizona,S,Teal,Fall,2.9,No,PayPal,Standard,No,8,Debit Card,6,Very_High,1,Young_Adult,0,5,-1.790315290663411,0.8664496714200541,High-Value Premium Buyers,1,Normal
60,Male,Hoodie,Clothing,97,New Hampshire,M,Green,Summer,4.8,No,Bank Transfer,2-Day Shipping,No,50,Cash,7,Very_High,1,Middle_Aged,0,7,-1.807431845115719,1.0790906252089143,High-Value Premium Buyers,1,Normal
43,Male,Blouse,Clothing,55,Louisiana,M,Beige,Spring,4.6,No,Credit Card,2-Day Shipping,No,37,Bank Transfer,3,Medium,0,Adult,0,1,-0.3270310536504348,-1.1315663635091426,Family-Oriented Value Buyers,1,Normal
61,Male,Jeans,Clothing,58,Texas,L,Magenta,Spring,4.4,No,Credit Card,Store Pickup,No,6,Credit Card,1,Medium,0,Middle_Aged,0,1,-0.37312344085753,-1.1651591913732142,Family-Oriented Value Buyers,1,Normal
57,Male,Boots,Footwear,21,Montana,L,Violet,Spring,3.0,No,PayPal,Next Day Air,No,16,PayPal,5,Low,0,Middle_Aged,0,1,0.37912145080154525,-2.12394670691942,Occasional Low-Engagement Buyers,1,Normal
56,Male,Handbag,Accessories,82,New Hampshire,XL,Charcoal,Summer,4.4,No,Credit Card,Express,No,30,PayPal,6,Very_High,1,Middle_Aged,0,3,-1.5476857588437145,0.6473047033369793,High-Value Premium Buyers,1,Normal
66,Male,Coat,Outerwear,34,South Dakota,M,Green,Winter,3.9,No,Credit Card,Express,No,50,Venmo,4,Low,0,Senior,0,1,0.1578595455254409,-1.6437395185744894,Occasional Low-Engagement Buyers,1,Normal
52,Male,Blouse,Clothing,78,Montana,M,Gray,Spring,4.0,No,PayPal,Free Shipping,No,5,Cash,7,High,1,Middle_Aged,0,5,-1.5396182146972963,0.4478139294947402,Premium Loyal Customers,1,Normal
63,Male,Handbag,Accessories,47,North Carolina,M,Magenta,Spring,2.5,No,Debit Card,Express,No,15,Bank Transfer,6,Medium,0,Middle_Aged,0,1,-0.0346339374930717,-1.5383048353059388,Family-Oriented Value Buyers,1,Normal
50,Male,Sunglasses,Accessories,96,South Dakota,S,Silver,Summer,4.1,No,Venmo,Next Day Air,No,34,Bank Transfer,5,Very_High,1,Adult,0,3,-1.7653112018768835,0.9958023451636436,High-Value Premium Buyers,1,Normal
21,Male,Socks,Clothing,23,Maine,S,Beige,Fall,4.8,No,Cash,2-Day Shipping,No,6,Venmo,7,Low,0,Youth,0,1,0.13345396120073502,-1.9432972458543571,Occasional Low-Engagement Buyers,1,Normal
42,Male,Shoes,Footwear,27,Oklahoma,S,Peach,Winter,2.6,No,PayPal,Store Pickup,No,26,Debit Card,3,Low,0,Adult,0,1,0.29071424236416227,-1.9318362383009522,Occasional Low-Engagement Buyers,1,Normal
40,Male,Backpack,Accessories,37,Nebraska,XL,Orange,Spring,3.1,No,Bank Transfer,Free Shipping,No,34,Credit Card,7,Low,0,Adult,0,1,0.09710121143937978,-1.6531789780156783,Occasional Low-Engagement Buyers,1,Normal
67,Male,Scarf,Accessories,79,Illinois,S,Yellow,Summer,3.2,No,Bank Transfer,Store Pickup,No,37,Credit Card,2,High,1,Senior,0,7,-1.3807379311850652,0.5207430883034456,Premium Loyal Customers,1,Normal
35,Male,Backpack,Accessories,40,Colorado,M,Violet,Summer,4.2,No,Bank Transfer,Standard,No,28,Bank Transfer,3,Medium,0,Young_Adult,0,1,-0.029305539778744116,-1.5470772051269568,Family-Oriented Value Buyers,1,Normal
18,Male,Coat,Outerwear,39,Massachusetts,S,Green,Fall,2.6,No,Cash,Next Day Air,No,38,Cash,1,Low,0,Youth,0,1,0.08503779832449464,-1.593013740424539,Occasional Low-Engagement Buyers,-1,Anomaly
52,Male,Hoodie,Clothing,73,Louisiana,L,Pink,Summer,3.1,No,Debit Card,Next Day Air,No,2,Cash,4,High,1,Middle_Aged,0,3,-1.3538455774529887,0.24969780170056266,Premium Loyal Customers,1,Normal
59,Male,Gloves,Accessories,84,Massachusetts,M,Violet,Fall,2.9,No,Credit Card,Store Pickup,No,32,Cash,5,Very_High,1,Middle_Aged,0,7,-1.513516004088983,0.6276579715850273,High-Value Premium Buyers,1,Normal
49,Male,Shorts,Clothing,94,West Virginia,M,Violet,Fall,4.6,No,Cash,Free Shipping,No,30,Venmo,5,Very_High,1,Adult,0,3,-1.817961775258487,0.9677604631953768,High-Value Premium Buyers,1,Normal
46,Male,Skirt,Clothing,47,Idaho,L,Pink,Spring,4.1,No,Cash,Standard,No,17,PayPal,7,Medium,0,Adult,0,1,-0.15793986540684157,-1.4205740491205274,Family-Oriented Value Buyers,1,Normal
69,Male,Boots,Footwear,77,Ohio,M,Violet,Summer,2.5,No,PayPal,Store Pickup,No,5,Debit Card,5,High,1,Senior,0,7,-1.3742900795161062,0.3384683204693427,Premium Loyal Customers,-1,Anomaly
56,Male,Shorts,Clothing,94,Rhode Island,M,Turquoise,Winter,4.0,No,Credit Card,Store Pickup,No,31,Cash,5,Very_High,1,Middle_Aged,0,7,-1.7597533823457057,0.9256654650382264,High-Value Premium Buyers,1,Normal
27,Male,Handbag,Accessories,75,Illinois,M,Cyan,Summer,3.5,No,PayPal,Express,No,43,PayPal,4,High,1,Young_Adult,0,3,-1.3829863087357075,0.46840489951131087,Premium Loyal Customers,1,Normal
57,Male,Dress,Clothing,82,New York,XL,Orange,Spring,4.4,No,Debit Card,Free Shipping,No,19,Venmo,3,Very_High,1,Middle_Aged,0,3,-1.5789070564538052,0.6095290527010218,High-Value Premium Buyers,1,Normal
58,Male,Shoes,Footwear,36,Louisiana,M,Cyan,Fall,2.9,No,PayPal,Store Pickup,No,32,Credit Card,7,Low,0,Middle_Aged,0,1,0.12789301909885137,-1.7087431599463174,Occasional Low-Engagement Buyers,1,Normal
23,Male,Sneakers,Footwear,90,California,XL,Indigo,Spring,3.1,No,Cash,2-Day Shipping,No,5,Debit Card,5,Very_High,1,Youth,0,5,-1.6951114996676733,0.7281160611684275,High-Value Premium Buyers,1,Normal
19,Male,Socks,Clothing,48,Washington,M,Black,Spring,4.4,No,PayPal,Free Shipping,No,9,Bank Transfer,4,Medium,0,Youth,0,1,-0.27197534887658326,-1.3841566601275361,Young Trend-Oriented Shoppers,1,Normal
40,Male,Jacket,Outerwear,42,South Dakota,L,Purple,Winter,4.4,No,Cash,Standard,No,48,Credit Card,2,Medium,0,Adult,0,1,-0.026317509337626235,-1.430581425063699,Family-Oriented Value Buyers,1,Normal
54,Male,Backpack,Accessories,33,Idaho,M,Cyan,Summer,2.7,No,Debit Card,Store Pickup,No,1,PayPal,4,Low,0,Middle_Aged,0,1,0.16296912459055876,-1.89284100325107,Occasional Low-Engagement Buyers,1,Normal
50,Male,Socks,Clothing,63,North Dakota,M,Green,Summer,4.9,No,Credit Card,Free Shipping,No,20,Credit Card,6,High,1,Adult,0,3,-1.313209823414861,0.18979506270934296,Premium Loyal Customers,1,Normal
69,Male,Handbag,Accessories,53,Washington,L,Teal,Winter,3.5,No,Debit Card,2-Day Shipping,No,42,Cash,3,Medium,0,Senior,0,1,-0.1512644701643009,-1.2497699851619342,Family-Oriented Value Buyers,1,Normal
42,Male,Hat,Accessories,37,Alaska,L,Teal,Spring,4.8,No,Debit Card,Free Shipping,No,45,PayPal,5,Low,0,Adult,0,1,0.018593113093797506,-1.5300843341795944,Occasional Low-Engagement Buyers,1,Normal
37,Male,Blouse,Clothing,92,Kansas,M,Magenta,Summer,4.2,No,Bank Transfer,2-Day Shipping,No,41,Cash,6,Very_High,1,Adult,0,3,-1.735445932010547,0.8930565977767159,High-Value Premium Buyers,1,Normal
46,Male,Shorts,Clothing,73,Utah,XL,Brown,Spring,4.6,No,Bank Transfer,Standard,No,36,Debit Card,4,High,1,Adult,0,3,-1.4112288038787175,0.467869731386522,Premium Loyal Customers,1,Normal
64,Male,Shirt,Clothing,38,Wyoming,L,Orange,Spring,2.9,No,Credit Card,Standard,No,10,Venmo,3,Low,0,Middle_Aged,0,1,0.0854163090626834,-1.7351004586853167,Occasional Low-Engagement Buyers,1,Normal
20,Male,Boots,Footwear,51,Maine,XL,Blue,Fall,4.0,No,PayPal,Store Pickup,No,31,Venmo,3,Medium,0,Youth,0,1,-0.24321704196604654,-1.2586811282185597,Young Trend-Oriented Shoppers,1,Normal
40,Male,Jacket,Outerwear,90,Michigan,L,Magenta,Spring,4.9,No,Credit Card,Standard,No,21,Credit Card,4,Very_High,1,Adult,0,5,-1.7504805984585403,0.8395037708312024,High-Value Premium Buyers,1,Normal
64,Male,Jacket,Outerwear,56,Illinois,L,Magenta,Summer,3.1,No,Bank Transfer,Next Day Air,No,16,Cash,7,Medium,0,Middle_Aged,0,1,-0.20181545080931707,-1.292018573605848,Family-Oriented Value Buyers,1,Normal
29,Male,Handbag,Accessories,33,Minnesota,M,Magenta,Fall,4.4,No,Debit Card,Standard,No,18,PayPal,7,Low,0,Young_Adult,0,1,0.03555775773093479,-1.7324345871973048,Occasional Low-Engagement Buyers,1,Normal
20,Male,Belt,Accessories,53,Massachusetts,S,Olive,Winter,2.5,No,Cash,2-Day Shipping,No,20,Debit Card,2,Medium,0,Youth,0,1,-0.18417165925934842,-1.3010003081707717,Young Trend-Oriented Shoppers,-1,Anomaly
43,Male,Handbag,Accessories,24,New Jersey,S,Cyan,Spring,3.4,No,Cash,Express,No,21,Bank Transfer,3,Low,0,Adult,0,1,0.29284711655764606,-1.9778292621873554,Occasional Low-Engagement Buyers,1,Normal
60,Male,Coat,Outerwear,59,Kansas,M,Purple,Spring,3.7,No,Venmo,Express,No,23,Credit Card,4,Medium,0,Middle_Aged,0,1,-0.31227941273036025,-1.1352522373220295,Family-Oriented Value Buyers,1,Normal
39,Male,Sweater,Clothing,72,Kentucky,M,Purple,Winter,4.2,No,PayPal,Standard,No,20,PayPal,2,High,1,Adult,0,5,-1.4121065255745886,0.3595211009269048,Premium Loyal Customers,1,Normal
47,Male,Shorts,Clothing,28,Rhode Island,S,Peach,Spring,3.4,No,Bank Transfer,Express,No,30,PayPal,5,Low,0,Adult,0,1,0.22657862979543314,-1.867407807942208,Occasional Low-Engagement Buyers,1,Normal
19,Male,Pants,Clothing,36,Illinois,M,Gold,Fall,3.6,No,Cash,Express,No,33,Bank Transfer,7,Low,0,Youth,0,1,0.029969385683973233,-1.6279592011375756,Occasional Low-Engagement Buyers,1,Normal
52,Male,Jewelry,Accessories,47,Alabama,S,Peach,Fall,4.7,No,Bank Transfer,2-Day Shipping,No,31,Debit Card,6,Medium,0,Middle_Aged,0,1,-0.1777577494524505,-1.3169902872980546,Family-Oriented Value Buyers,1,Normal
34,Male,Gloves,Accessories,62,Tennessee,M,Magenta,Spring,4.7,No,Cash,Next Day Air,No,48,Bank Transfer,6,High,1,Young_Adult,0,3,-1.2098963255499335,0.24001759538214984,Premium Loyal Customers,1,Normal
25,Male,Skirt,Clothing,98,Massachusetts,S,Cyan,Spring,3.6,No,Debit Card,Free Shipping,No,28,Debit Card,2,Very_High,1,Youth,0,5,-1.8205626404369109,1.011561815036511,High-Value Premium Buyers,1,Normal
43,Male,Sandals,Footwear,28,Texas,M,Violet,Summer,4.6,No,PayPal,Free Shipping,No,7,Cash,7,Low,0,Adult,0,1,0.10193634320163183,-1.876973535112508,Occasional Low-Engagement Buyers,1,Normal
55,Male,Socks,Clothing,86,Nebraska,S,Charcoal,Summer,2.6,No,PayPal,Next Day Air,No,4,Debit Card,2,Very_High,1,Middle_Aged,0,3,-1.5418582936474556,0.5646188167047559,High-Value Premium Buyers,1,Normal
66,Male,Jewelry,Accessories,46,Pennsylvania,S,Blue,Summer,3.1,No,Venmo,Standard,No,49,Cash,5,Medium,0,Senior,0,1,0.01208609236484582,-1.4031882171320913,Family-Oriented Value Buyers,1,Normal
